Title,Company,Location,Created,Category,Description,URL,Latitude,Longitude,Best Job Role
Test Development Engineer-Telecom Hardware testing /Validation/Design/Test Automation_6yrs of exp,Cisco,"Bangalore, Karnataka",2025-06-26T23:39:56Z,Engineering Jobs,"Test Development Engineer-Telecom Hardware testing /Validation/Design/Test Automation_6yrs of exp Apply (https://jobs.cisco.com/jobs/Login?projectId=1440757) - Location:Bangalore, India - Area of InterestSupply Chain - Job TypeProfessional - Technology Interest*None - Job Id1440757 Meet the Team Join Cisco's Product Operations Team , a critical part of our end-to-end Supply Chain Operations (SCO) . Our mission is to transform engineering innovation into scalable products, solutions, and offers …",https://www.adzuna.in/land/ad/5269931851?se=wEMk2zJp8BGGFe6-FXbQtw&utm_medium=api&utm_source=c8890522&v=915E9CBEE4D28838E2BCEE1FD8AE52938B4A3622,12.95703,77.59837,Product Integration Technician – Wearable Biomedical Devices
Lead Hardware IPT(Integrated Project Team) Engineer,The Boeing Company,"Bangalore, Karnataka",2025-07-12T10:43:03Z,Engineering Jobs,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Overview As a leading global aerospace company, Boeing develops, manufactures and services commercial airplanes, defense products and space systems for customers in more than 150 countries. As a top U.S. exporter, the company lev…",https://www.adzuna.in/land/ad/5299202330?se=1oIX3jJp8BGGFe6-FXbQtw&utm_medium=api&utm_source=c8890522&v=49D208E4AA65B59E34D8B96BDAEDA002E2890CD5,12.9881567,77.6226,Integration Engineer – Defense Avionics Electronics
Lead Hardware IPT(Integrated Project Team) Engineer,Boeing,India,2025-07-17T02:38:39Z,Engineering Jobs,"Lead Hardware IPT(Integrated Project Team) Engineer Company: Boeing India Private Limited Overview As a leading global aerospace company, Boeing develops, manufactures and services commercial airplanes, defense products and space systems for customers in more than 150 countries. As a top U.S. exporter, the company leverages the talents of a global supplier base to advance economic opportunity, sustainability and community impact. Boeing’s team is committed to innovating for the future, leading …",https://www.adzuna.in/details/5307290062?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Integration Engineer – Defense Avionics Electronics
Weekend Drive -2nd August - Digital IT Positions,Flowserve Corporation,"Bangalore, Karnataka",2025-07-16T10:38:21Z,Engineering Jobs,"Flowserve is a world-leading manufacturer and aftermarket service provider of comprehensive flow control systems. Join a company whose people are committed to building a more sustainable future to make the world better for everyone. With 16,000 employees in 50 countries, we combine our global reach with local presence. Our team challenges themselves to approach each situation with ingenuity and creativity to help provide our customers with the most innovative flow control products and services.…",https://www.adzuna.in/land/ad/5305889644?se=1oIX3jJp8BGGFe6-FXbQtw&utm_medium=api&utm_source=c8890522&v=6297DE870E162ECEEAF2EE8818E46919D45653C0,12.9881567,77.6226,Integration Engineer – Control Panel Assemblies
Weekend Drive -2nd August - Digital IT Positions,Flowserve Corporation,"Bangalore, Karnataka",2025-07-17T02:31:00Z,Engineering Jobs,"We are having weekend drive for Digital team for Bangalore location. Join our Flowserve Digital Team to drive innovation in product development with exciting opportunities across full stack development, embedded systems, firmware engineering, device integration, and product validation. Below are the open requisitions : Required Experience : 5 years onwards 1. R-14815 – Java Full Stack Developer (Senior) Opportunity for experienced Full Stack Developers to contribute to software solutions in Dig…",https://www.adzuna.in/details/5307273114?utm_medium=api&utm_source=c8890522,12.9881567,77.6226,Product Integration Technician – Embedded Prototyping Systems
Electronic Engineer,Trzy Innovationz,"Mumbai, Maharashtra",2025-07-07T09:11:27Z,Engineering Jobs,"️ Job Title: Electronics Engineer – Holobox (Touch & Camera Systems and motherboard) Location: Mumbai Company: Trzy About Trzy Trzy is redefining immersive experiences through cutting-edge event tech and interactive installations. We’re building India’s most advanced Holobox platform life-size, AI-enhanced, 3D holographic displays designed for showrooms, events, and live venues. Our goal is to make holographic presence as real and responsive as a live interaction. Job Overview We’re looking for…",https://www.adzuna.in/details/5289679693?utm_medium=api&utm_source=c8890522,19.00821,72.84415,Integration Engineer – Consumer Electronics Modules
"Sr Manager, Technology Testing - Data Product Engineering & Delivery [T500-18858]",McDonald's,"Hyderabad, Telangana",2025-06-28T07:01:51Z,Engineering Jobs,"About McDonald’s: One of the world’s largest employers with locations in more than 100 countries, McDonald’s Corporation has corporate opportunities in Hyderabad. Our global offices serve as dynamic innovation and operations hubs, designed to expand McDonald's global talent base and in-house expertise. Our new office in Hyderabad will bring together knowledge across business, technology, analytics, and AI, accelerating our ability to deliver impactful solutions for the business and our customer…",https://www.adzuna.in/details/5272410636?utm_medium=api&utm_source=c8890522,17.40275,78.50806,Integration Engineer – IoT Gateways and Hubs
Deputy Manager - Comminution Engineering,Weir Minerals,India,2025-07-18T02:34:07Z,Engineering Jobs,"Deputy Manager – Comminution Engineering Weir Minerals Bangalore Onsite As Deputy Manager – Comminution Engineering, you will play a pivotal role in driving the development of cutting-edge sand washing plants, vibrating screening systems, and integrated solutions. You will lead product engineering initiatives within our dynamic crushing and screening business, ensuring innovative, cost-effective, and high-performance solutions that meet evolving industry needs. Why choose Weir: Be part of a glo…",https://www.adzuna.in/details/5308983575?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Integration Engineer – Power Conversion Systems
System Integration Engineer,Emerson,"Pune, Maharashtra",2025-07-13T10:38:12Z,Engineering Jobs,"In this Role, Your Responsibilities Will Be: - System level software product testing (defining requirements to system planning and test execution). - Designing and executing test cases from a customer perspective - Creating and enhancing test configurations. - Discover, isolate and document product defects. - Validating repaired defects/faults - Configuring and maintaining large test systems and order new equipment as necessary - Gaining knowledge and experience in software testing. - Participa…",https://www.adzuna.in/land/ad/5300567655?se=PkXh6TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=E72281F35C98199510EA09874509611F5AA6EBEA,18.5062,73.84735,Integration Engineer – Power Conversion Systems
Telehandler Systems Integration Engineer,"Caterpillar, Inc.",India,2025-07-20T12:00:06Z,Engineering Jobs,"Career Area: Engineering Job Description: Your Work Shapes the World at Caterpillar Inc. When you join Caterpillar, you're joining a global team who cares not just about the work we do - but also about each other. We are the makers, problem solvers, and future world builders who are creating stronger, more sustainable communities. We don't just talk about progress and innovation here - we make it happen, with our customers, where we work and live. Together, we are building a better world, so we…",https://www.adzuna.in/land/ad/5313258619?se=PkXh6TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=A321C36397E0BBE358BBDA816474217348B5FA5B,22.3511148,78.6677428,Product Integration Technician – Wearable Biomedical Devices
Systems Integration Engineer,Bold Business,"Mumbai, Maharashtra",2025-07-22T06:22:20Z,Engineering Jobs,"About the Role We’re seeking a detail-oriented and innovative Automation, Integration & AI Specialist to join our growing team. In this role, you’ll drive efficiency across recruiting, sales, marketing, and operations by building automations, integrating tools, and applying AI solutions. You’ll work closely with cross-functional stakeholders to deliver scalable, tech-enabled solutions that power our business—and our clients’. About Bold Business Bold Business is a US-based global business proce…",https://www.adzuna.in/details/5315875167?utm_medium=api&utm_source=c8890522,19.00821,72.84415,Integration Engineer – Consumer Gadget Integration
System Integration Engineer,SUN Mobility,"Bangalore, Karnataka",2025-06-25T10:06:25Z,Engineering Jobs,"Hiring for Battery Application / System Integration Engineer Education: B.E or M.E Skills/Competencies Project Management Product Development Process Driving Execution Problem Solving Responsibilities: Should have a complete understanding of li ion battery pack design and development Build the requirements of battery pack, analysis, specification, validation, and management of requirements independently throughout the product life cycle Any product /sub-product development experience, taking it…",https://www.adzuna.in/details/5266677947?utm_medium=api&utm_source=c8890522,12.9881567,77.6226,Product Integration Technician – EV Battery Modules
System Integration Engineer,Emerson,"Pune, Maharashtra",2025-06-28T03:17:46Z,Engineering Jobs,"Description In this Role, Your Responsibilities Will Be: System level software product testing (defining requirements to system planning and test execution). Designing and executing test cases from a customer perspective Creating and enhancing test configurations. Discover, isolate and document product defects. Validating repaired defects/faults Configuring and maintaining large test systems and order new equipment as necessary Gaining knowledge and experience in software testing. Participating…",https://www.adzuna.in/details/5272292926?utm_medium=api&utm_source=c8890522,18.5062,73.84735,Integration Engineer – Power Conversion Systems
Systems Integration Engineer,Bold Business,India,2025-07-25T02:40:27Z,Engineering Jobs,"About the Role We’re seeking a detail-oriented and innovative Automation, Integration & AI Specialist to join our growing team. In this role, you’ll drive efficiency across recruiting, sales, marketing, and operations by building automations, integrating tools, and applying AI solutions. You’ll work closely with cross-functional stakeholders to deliver scalable, tech-enabled solutions that power our business—and our clients’. About Bold Business Bold Business is a US-based global business proce…",https://www.adzuna.in/details/5320678209?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Integration Engineer – Consumer Gadget Integration
Haptic Systems Integration Engineer,Apple,"Bangalore, Karnataka",2025-07-01T20:26:34Z,Engineering Jobs,"Key responsibilities for this role include providing critical on-site support for factory builds during early prototype and engineering build phases of various Apple programs leading up to Mass Production. This requires you to be able to dig deep into any problems that may arise during a factory build and think critically to help resolve them in a fast paced, data driven environment. You will be expected to meet a high standard for analysis and manufacturing discipline, and work with cross func…",https://www.adzuna.in/details/5277824636?utm_medium=api&utm_source=c8890522,12.9881567,77.6226,Integration Engineer – Telemetry & Data Acquisition Units
Digital System Integration Engineer - Transformers,Hitachi,"Chennai, Tamil Nadu",2025-07-19T02:42:48Z,Engineering Jobs,"Location: Chennai, Tamil Nadu, India Job ID: R0093126 Date Posted: 2025-05-27 Company Name: HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED Profession (Job Category): Engineering & Science Job Schedule: Full time Remote: No Job Description: The opportunity: Transformer Digital Team Systems Integration Expert encompasses the integration and testing of embedded hardware/software solutions for the entire suite of Product Groups (PG) within the Transformer Business Unit (BU). How you’ll make an …",https://www.adzuna.in/details/5310707477?utm_medium=api&utm_source=c8890522,13.06041,80.24963,Integration Engineer – Consumer Gadget Integration
PSI Engineer - TSI,BP Energy,"Mangalwar Peth, Pune",2025-07-23T21:53:12Z,Engineering Jobs,"Entity: Production & Operations Job Family Group: Engineering Group Job Description: Job Description The PSI engineer (delivery focused) has Experience support in implementing a new RBI program at an operating facility or at least 5 years of hands on experience maintaining an existing RBI program. Involvement and part of the major changes across organizational, geographic and cultural boundaries. Demonstrated ability to follow the company’s standard practices and influence diverse collaborators…",https://www.adzuna.in/land/ad/5318211554?se=PkXh6TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=493E58852821B49E29A93F25A1665E33E0A4190B,18.52211,73.86126,Product Integration Technician – Wearable Biomedical Devices
System Integrator - Turbine,GE Vernova,"Vadodara, Gujarat",2025-06-26T23:40:19Z,Engineering Jobs,"Job Description Summary About our business GE Vernova is a planned, purpose-built global energy company that includes Power, Wind, and Electrification segments and is supported by its accelerator businesses of Advanced Research, Consulting Services, and Financial Services. Building on over 130 years of experience tackling the world's challenges, GE Vernova is uniquely positioned to help lead the energy transition by continuing to electrify the world while simultaneously working to decarbonize i…",https://www.adzuna.in/land/ad/5269939798?se=PkXh6TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=6886D7423A802740D3C2344D514241969F905439,22.2891,73.1924,Product Integration Technician – Wearable Biomedical Devices
"QA ENGINEER | Python, System Integration Testing, L2 to L7 Protocol (ISIS, OSPF, BGP, MPLS, L2VPN, L3VPN, EVPN, Segment Routing, SR-TE, SRv6, MPLS-TE, Multicast, SNMP, Network management tools| 4 to 6 Years",Cisco,"Bangalore, Karnataka",2025-07-08T02:21:19Z,Engineering Jobs,"QA ENGINEER | Python, System Integration Testing, L2 to L7 Protocol (ISIS, OSPF, BGP, MPLS, L2VPN, L3VPN, EVPN, Segment Routing, SR-TE, SRv6, MPLS-TE, Multicast, SNMP, Network management tools| 4 to 6 Years Apply (https://jobs.cisco.com/jobs/Login?projectId=1440435) - Location:Bangalore, India - Area of InterestEngineer - Network - Job TypeProfessional - Technology InterestNetworking - Job Id1440435 Who you'll work with The MIG BEST (Baseline Engineering & System Test) team at Cisco has embarke…",https://www.adzuna.in/land/ad/5290770940?se=PkXh6TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=AFA9F066E3C775C56B11BCCD3821B41C0D37437E,12.95703,77.59837,Integration Engineer – Consumer Gadget Integration
Sr Staff Software Engineer Automotive Apps Dev,Renesas,"Bangalore, Karnataka",2025-07-16T10:39:59Z,Engineering Jobs,"Sr Staff Software Engineer Automotive Apps Dev Job Description As a Senior Staff Software Engineer - ADAS & Autonomous Driving, your mission is to make the R-Car software platform the easiest and most effective automotive platform for software development, verification, and validation in ADAS and autonomous driving systems. In this role, you will design, develop, optimize, and integrate critical software components for our R-Car SoC platform. This is an excellent opportunity to work collaborati…",https://www.adzuna.in/land/ad/5305892200?se=PkXh6TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=E9AC93B861AEF73B84F65D7263E21C79D5168FA1,12.9881567,77.6226,Integration Engineer – Automotive Infotainment Systems
Senior Substation Engineering Manager,Adani Energy Solutions Ltd.,"Ahmedabad, Gujarat",2025-07-07T09:16:43Z,Engineering Jobs,Experiences : 8-18 Years Job Objective: PROJECT ENGINEERING : Review of designs & drawings related to substation (SS). PREBID ENGINEERING: Preparation of detailed BOQ along with technical specification with innovative approach of optimizations for successful bidding for upcoming project. O & M Engineering: Provide Technical support to O & M team for successfully running the SS during operation and maintenance. Roles and Responsibilities: Strategic Roles & Responsibilities: Designing and develop…,https://www.adzuna.in/details/5289690366?utm_medium=api&utm_source=c8890522,23.042,72.59465,Product Integration Technician – Wearable Biomedical Devices
Weekend Drive -2nd August - Digital IT Positions,Flowserve Corporation,"Bangalore, Karnataka",2025-07-16T10:38:21Z,Engineering Jobs,"Flowserve is a world-leading manufacturer and aftermarket service provider of comprehensive flow control systems. Join a company whose people are committed to building a more sustainable future to make the world better for everyone. With 16,000 employees in 50 countries, we combine our global reach with local presence. Our team challenges themselves to approach each situation with ingenuity and creativity to help provide our customers with the most innovative flow control products and services.…",https://www.adzuna.in/land/ad/5305889644?se=PkXh6TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=6297DE870E162ECEEAF2EE8818E46919D45653C0,12.9881567,77.6226,Integration Engineer – Control Panel Assemblies
Advanced Systems Engr,Honeywell,"Karnataka, India",2025-07-13T10:38:16Z,Engineering Jobs,"Sr. Advanced Systems Engineer Innovate to solve the world's most important challenges The position is for Sr. Advanced Systems Engineer for Traffic & ISS group within in Communication, Navigation & Surveillance COE (CNS COE) at HTS India. Be part of a team that designs, develops and integrates highly complex software functions within products team. You will provide technical expertise as a program team leader in the identification and development of new products. You will lead proposals to addr…",https://www.adzuna.in/land/ad/5300567863?se=dCsp-TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=0AFB9323C4AB2389EEC885768B1ED52C272BD131,14.325172,76.227524,Integration Engineer – Power Conversion Systems
Advanced Systems Engr,Honeywell,"Bangalore, Karnataka",2025-07-13T10:38:17Z,Engineering Jobs,"Sr. Advanced Systems Engineer Innovate to solve the world's most important challenges The position is for Sr. Advanced Systems Engineer for Traffic & ISS group within in Communication, Navigation & Surveillance COE (CNS COE) at HTS India. Be part of a team that designs, develops and integrates highly complex software functions within products team. You will provide technical expertise as a program team leader in the identification and development of new products. You will lead proposals to addr…",https://www.adzuna.in/land/ad/5300567937?se=dCsp-TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=56AC5C9C4A832B4DC0EA0CDEB170E74689953CC5,12.95703,77.59837,Integration Engineer – Power Conversion Systems
Lead - Satellite Design & Development,LT-Larsen & Toubro Limited,"Bangalore, Karnataka",2025-07-11T02:41:23Z,Engineering Jobs,"Role Summary: The Lead - Satellite Design & Development is a dynamic leader responsible for guiding a multi-disciplinary team through the complete lifecycle of complex projects undertaken for space systems. This role ensures the successful delivery of projects by meticulously managing timelines, budgets, and resource allocation while spearheading the application of core systems engineering principles. The manager will coordinate the integration of various engineering disciplines—from system req…",https://www.adzuna.in/details/5296820188?utm_medium=api&utm_source=c8890522,12.9881567,77.6226,Integration Engineer – Power Conversion Systems
Senior Software Engineer (SW Integration),GKN Automotive,"Bangalore, Karnataka",2025-07-18T11:44:16Z,Engineering Jobs,"Job Title Hybrid/site Location/Remote - Hybrid GKN Automotive is a world-leading global automotive technology company at the forefront of innovation. Its origins date back to 1759 and for the last 70 years it has been putting key technologies into series production. We are the trusted partner for most of the world's automotive companies, specializing in developing, building, and supplying market-leading drive systems and advanced powertrain technologies. GKN Automotive is part of Dowlais Group …",https://www.adzuna.in/land/ad/5309606975?se=dCsp-TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=9FEBCC9A903BC82526789AB8E73FC53CDA7491D8,12.9881567,77.6226,Integration Engineer – Automotive Infotainment Systems
Drafter,Schweitzer Engineering Laboratories,"Bangalore, Karnataka",2025-07-04T21:05:42Z,Engineering Jobs,"Essential Duties and Responsibilities 1. Possesses, understands and applies the fundamental concepts, practices and procedures of power system analyze technical specifications; create detailed physical and electrical designs, bill of materials, and job estimates. and related SEL products. 2. Train and assist customers with the creation, design, configuration, validation, installation, commissioning and operation of automation and/or protection systems. 3. Complete and implement assigned work wi…",https://www.adzuna.in/details/5285180337?utm_medium=api&utm_source=c8890522,12.9881567,77.6226,Product Integration Technician – Industrial Automation Controllers
Power Electronics Hardware Engineer,GE Vernova,"Tamil Nadu, India",2025-07-02T01:41:45Z,Engineering Jobs,"Job Description Summary Activities contributing to the design and development of products, solutions and systems. Includes activities linked to technical improvement of existing products and components Impacts quality of own work and the work of others on the team. Executes standard operational/technical tasks typically subject to instructions and work routines. There is latitude to rearrange the sequence to complete task/duties based on changing work situations. Job Description Roles and Respo…",https://www.adzuna.in/land/ad/5278415088?se=dCsp-TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=20DDED5EC330375C1C7A213E7090D01EA76C851D,10.989607,78.607338,Integration Engineer – Power Conversion Systems
R&D Technical Operations Instrument Expert,Novartis,"Telangana, India",2025-07-17T02:36:56Z,Engineering Jobs,"Job Description Summary Plays a pivotal role in leading the technical services team and managing analytical instrumentation across the facility. This role is responsible for ensuring operational efficiency, quality compliance, accurate reporting, and continuous improvement in line with pharmaceutical industry standards. Lead, manage & optimize all technical operations related activities, contribute to overall ARD strategies and goals. Data mining & implement best practices across industry. This…",https://www.adzuna.in/details/5307287387?utm_medium=api&utm_source=c8890522,17.864111,77.027375,Integration Engineer – Telemetry & Data Acquisition Units
Sr. System Test Automation Engineer,Enphase Energy,"Bangalore, Karnataka",2025-07-07T21:16:28Z,Engineering Jobs,"Description Enphase Energy is a global energy technology company and a leading provider of solar, battery, and electric vehicle charging products. Founded in 2006, our innovative microinverter technology revolutionized solar power, making it a safer, more reliable, and scalable energy source. Today, the Enphase Energy System enables users to make, use, save, and sell their own power. Enphase is also one of the most successful and innovative clean energy companies in the world, with more than 80…",https://www.adzuna.in/details/5290356851?utm_medium=api&utm_source=c8890522,12.95703,77.59837,Product Integration Technician – EV Battery Modules
Principal Engineer - Electrical Design,AECOM,India,2025-07-12T10:40:21Z,Engineering Jobs,"Company Description Work with Us. Change the World. At AECOM, we're delivering a better world. Whether improving your commute, keeping the lights on, providing access to clean water, or transforming skylines, our work helps people and communities thrive. We are the world's trusted infrastructure consulting firm, partnering with clients to solve the world's most complex challenges and build legacies for future generations. There has never been a better time to be at AECOM. With accelerating infr…",https://www.adzuna.in/land/ad/5299199046?se=dCsp-TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=3D05E88F5962BFD88A3D8DE025CDF5C17DC445CE,22.3511148,78.6677428,Product Integration Technician – Wearable Biomedical Devices
System Integrator - Turbine,GE Vernova,"Vadodara, Gujarat",2025-06-30T03:16:23Z,Engineering Jobs,"Job Description Summary About our business GE Vernova is a planned, purpose-built global energy company that includes Power, Wind, and Electrification segments and is supported by its accelerator businesses of Advanced Research, Consulting Services, and Financial Services. Building on over 130 years of experience tackling the world’s challenges, GE Vernova is uniquely positioned to help lead the energy transition by continuing to electrify the world while simultaneously working to decarbonize i…",https://www.adzuna.in/details/5275194112?utm_medium=api&utm_source=c8890522,22.2891,73.1924,Product Integration Technician – Wearable Biomedical Devices
"B.COM , BSc Fresher",ATMAN SOLUTIONS PVT LTD,"Ambawadi, Ahmedabad",2025-07-23T02:53:05Z,Engineering Jobs,"Responsibilities Participate in training and development programs Assist with day-to-day tasks and projects in your assigned department Collaborate with team members to achieve departmental goals Contribute innovative ideas and solutions to ongoing projects Attend meetings, workshops, and other professional development activities Perform research and analysis to support departmental initiatives Prepare reports and presentations as required Qualifications Recent graduate with a Bachelor's degree…",https://www.adzuna.in/details/5317163286?utm_medium=api&utm_source=c8890522,23.0168,72.5638,Product Integration Technician – Wearable Biomedical Devices
Lead Engineer - Mechanical Component,GE Vernova,"Vadodara, Gujarat",2025-07-16T10:38:30Z,Engineering Jobs,"Job Description Summary About our business GE Vernova is a planned, purpose-built global energy company that includes Power, Wind, and Electrification segments and is supported by its accelerator businesses of Advanced Research, Consulting Services, and Financial Services. Building on over 130 years of experience tackling the world's challenges, GE Vernova is uniquely positioned to help lead the energy transition by continuing to electrify the world while simultaneously working to decarbonize i…",https://www.adzuna.in/land/ad/5305889988?se=dCsp-TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=62683B78E8B659FCCB323BA2CB6653B1034C3E92,22.2891,73.1924,Product Integration Technician – Wearable Biomedical Devices
Sr Automation Engineer 1 5 Years exp,Deutek Controls India Ltd,"Delhi, India",2025-06-28T20:22:30Z,Engineering Jobs,A Challenging yet rewarding career awaits you at Deutek Get unmatched exposure opportunities in Industrial Automation on a wide variety of systems applications from small machine automation projects to big projects involving complete plants All this with fantastic mentorship and a great worklife balance A three decade old company Deutek Controls India Ltd is a system integrator engaged in design engineering manufacturing supply and commissioning of custom built machine automation and process co…,https://www.adzuna.in/details/5273473548?utm_medium=api&utm_source=c8890522,28.62523,77.224601,Product Integration Technician – Industrial Automation Controllers
Technical Director - Energy (Transmission & Distribution),AECOM,"Bangalore, Karnataka",2025-07-15T10:36:35Z,Engineering Jobs,"Company Description Technical Director - Energy (Transmission & Distribution) AECOM's Enterprise Capabilities team is looking for a Technical Director - Energy - to join our team in Bengaluru/Gurugram. About Enterprise Capabilities Fundamental to our Think and Act Globally strategy and digital adoption, Enterprise Capabilities (EC) is AECOM's primary vehicle for workshare. Operating across geographic boundaries and time-zones, EC partners with regional and Global Business Line project teams to …",https://www.adzuna.in/land/ad/5303171634?se=dCsp-TJp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=BB0380CE1687890D7ED3242B3C5909CEE44F207C,12.9881567,77.6226,Product Integration Technician – Wearable Biomedical Devices
Staff Firmware Engineer,Micron,India,2025-07-02T20:26:46Z,Engineering Jobs,"Our vision is to transform how the world uses information to enrich life for all . Micron Technology is a world leader in innovating memory and storage solutions that accelerate the transformation of information into intelligence, inspiring the world to learn, communicate and advance faster than ever. At Micron, we transform how the world uses information to enrich life for all. The pace is fast, collaboration occurs on a regular basis, and innovation is expected. As a test platform development…",https://www.adzuna.in/details/5280013359?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Integration Technician – Wearable Biomedical Devices
Principal Firmware Engineer,Micron,India,2025-07-02T20:40:00Z,Engineering Jobs,"Our vision is to transform how the world uses information to enrich life for all . Micron Technology is a world leader in innovating memory and storage solutions that accelerate the transformation of information into intelligence, inspiring the world to learn, communicate and advance faster than ever. At Micron, we transform how the world uses information to enrich life for all. The pace is fast, collaboration occurs on a regular basis, and innovation is expected. As a test platform development…",https://www.adzuna.in/details/5280032163?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Integration Technician – Wearable Biomedical Devices
Principal Engineer - Electrical Design,AECOM,India,2025-07-12T03:45:24Z,Engineering Jobs,Job Description Duties and Responsibilities • Senior technical resource may serve as technical advisor for team Provides specialized technical input to studies and design for staff's specific area of expertise Develops study and design procedures to facilitate high quality cost effective work by others Participates in interdisciplinary review of project deliverables Develops construction cost estimates and estimates of technical efforts for projects Uses expertise in all steps of completing dis…,https://www.adzuna.in/details/5298666936?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Integration Technician – Wearable Biomedical Devices
Revit Structural Designer,Barry-Wehmiller,India,2025-07-02T20:27:28Z,Engineering Jobs,"About Us: BW Design Group is a fully integrated architecture, engineering, construction, system integration, and consulting firm committed to helping our clients realize their most critical goals from Strategy to Commercialization. As the only firm born from a manufacturing technology company to become an independent and fully integrated firm, we combine deep domain expertise in the manufacturing environment with an approach that is built to serve the dynamic needs of our clients. Rooted in our…",https://www.adzuna.in/details/5280020201?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Integration Engineer – Consumer Gadget Integration
Field Installation & Commissioning Engineer,Almighty HRD Consultants,"Chennai, Tamil Nadu",2025-07-19T02:32:48Z,Engineering Jobs,"Hi, We are hiring Field Installation Engineer. ● Field Operation Locations: PAN India ● Major Responsibilities: Product Installation, Service, Customer Engagement, Testing, Field Evaluation Job Purpose We are looking for a skilled Field Executive Engineer with an ITI/Diploma background and hands-on experience in installation, servicing, and troubleshooting of electrical and mechanical systems. The ideal candidate should have expertise in handling forklifts, sensors, wiring diagrams, and electri…",https://www.adzuna.in/details/5310688690?utm_medium=api&utm_source=c8890522,13.06041,80.24963,Integration Engineer – Power Conversion Systems
Weekend Drive -2nd August - Digital IT Positions,Flowserve Corporation,"Bangalore, Karnataka",2025-07-17T02:31:00Z,Engineering Jobs,"We are having weekend drive for Digital team for Bangalore location. Join our Flowserve Digital Team to drive innovation in product development with exciting opportunities across full stack development, embedded systems, firmware engineering, device integration, and product validation. Below are the open requisitions : Required Experience : 5 years onwards 1. R-14815 – Java Full Stack Developer (Senior) Opportunity for experienced Full Stack Developers to contribute to software solutions in Dig…",https://www.adzuna.in/details/5307273114?utm_medium=api&utm_source=c8890522,12.9881567,77.6226,Product Integration Technician – Embedded Prototyping Systems
Lead Engineer DCS/PLC/SCADA Renewables,Emerson,"Noida, Ghaziabad",2025-07-13T10:38:11Z,Engineering Jobs,"Job Summary: This job involves control system engineering for Solar, BESS and Wind Renewables Projects. You will be involved in collection of inputs, customer meetings, design concept, engineering/implementation, process simulation & testing based upon customer requirements. You will be responsible for complete Project Life Cycle i.e. starting from inputs analysis, Design & Engineering, Testing & Factory Acceptance Test (FAT) followed by commissioning as per requirement. If you think this role …",https://www.adzuna.in/land/ad/5300567618?se=eOFaDTNp8BGcw4_O-1xw4A&utm_medium=api&utm_source=c8890522&v=D05A30953BF11AF865CC10B985C730408E186D74,28.56579,77.3225,Integration Engineer – Control Panel Assemblies
Staff Firmware Engineer,Micron,India,2025-06-29T03:16:17Z,Engineering Jobs,"Our vision is to transform how the world uses information to enrich life for all . Micron Technology is a world leader in innovating memory and storage solutions that accelerate the transformation of information into intelligence, inspiring the world to learn, communicate and advance faster than ever. At Micron, we transform how the world uses information to enrich life for all. The pace is fast, teamwork occurs on a regular basis, and innovation is encouraged. As a test platform development En…",https://www.adzuna.in/details/5274106575?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Integration Technician – Wearable Biomedical Devices
Plant Head,Job Join HR Consultants,"Uttarakhand, India",2025-07-21T08:03:13Z,Engineering Jobs," Role Summary The ideal candidate will be responsible for shaping the plant’s strategic direction, enhancing productivity, leading cross-functional teams, and fostering a culture of quality and continuous improvement. They will also play a key role in talent development , engineering system optimization , and technology enablement .  Key Responsibilities ✅ Drive the vision to increase business share and plant performance ✅ Champion human development, quality focus, and customer orientation ✅ Ex…",https://www.adzuna.in/details/5314143770?utm_medium=api&utm_source=c8890522,29.861565,79.123633,Product Integration Technician – Human-Machine Interfaces
