"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Senior Manager - R&D Power Electronics","Schneider Electric","India","2025-07-20T02:35:07Z","Engineering Jobs","Lauritz Knudsen Electrical and Automation (A unit of Schneider Electric India Pvt. Ltd.) is a pioneering electrical and automation brand with a rich legacy of over 70 years in India. We offer comprehensive portfolio of low-voltage switchgear, medium-voltage switchgear, automation solutions, software, and services catering to diverse segments, including homes, agriculture, buildings, infrastructure, and industry. Key Responsibilities: 1. More than 6 years Hand on Experience in Development of Ac …","https://www.adzuna.in/details/5312882521?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Deputy General Manager","Schneider Electric","Navi Mumbai, Maharashtra","2025-06-25T10:03:44Z","Engineering Jobs","Lauritz Knudsen Electrical and Automation (A unit of Schneider Electric India Pvt. Ltd.) is a pioneering electrical and automation brand with a rich legacy of over 70 years in India. We offer comprehensive portfolio of low-voltage switchgear, mediumvoltage switchgear, automation solutions, software, and services catering to diverse segments, including homes, agriculture, buildings, infrastructure, and industry. L&T Switchgear is now Lauritz Knudsen Electrical & Automation. Position Title: DGM –…","https://www.adzuna.in/details/5266676079?utm_medium=api&utm_source=c8890522","19.02","73.02"
"Staff Sr.Design Engineer- Firmware","Schneider Electric","India","2025-07-19T02:44:08Z","Engineering Jobs","We are looking for a control firmware engineer with 8 years of experience in embedded communication firmware development with expertise in Description Understand product requirements / Firmware specifications / communications firmware architecture for Solar Energy Grid Tie / Off Grid Inverters /Back-up systems / Auxiliary Products like communication Gateways and Operator/service Interfaces applications. Hands on Code Implementation / debugging / development and testing of systems Development of…","https://www.adzuna.in/details/5310710641?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Senior Engineer - Embedded Hardware Design","Flowserve Corporation","Bangalore, Karnataka","2025-07-17T10:37:49Z","Engineering Jobs","Flowserve is a world-leading manufacturer and aftermarket service provider of comprehensive flow control systems. Join a company whose people are committed to building a more sustainable future to make the world better for everyone. With 16,000 employees in 50 countries, we combine our global reach with local presence. Our team challenges themselves to approach each situation with ingenuity and creativity to help provide our customers with the most innovative flow control products and services.…","https://www.adzuna.in/land/ad/5307821695?se=lBY3J8Bn8BGEAq--mXje6A&utm_medium=api&utm_source=c8890522&v=564F86A0ADFB02CA5240D459662FD86E78B0B62D","12.9881567","77.6226000"
"Senior Embedded Firmware Engineer","TIGI HR","Bangalore, Karnataka","2025-07-14T09:36:14Z","Engineering Jobs","Key Responsibilities Design, develop, and test embedded firmware for global product lines Develop firmware for 8/16/32-bit microcontrollers and ARM-based processors Collaborate with the hardware team for seamless integration and debugging Analyze and resolve firmware issues to ensure optimal system performance Work on end-to-end development of IoT , Industrial Automation , and Life Science products Contribute to firmware architecture , documentation , and review cycles ✅ Required Skills & Exper…","https://www.adzuna.in/details/5301592211?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Software Engineer-Embedded Systems - nVENT","Tekwissen India","India","2025-07-23T04:48:38Z","Engineering Jobs","Overview: TekWissen is a global workforce management provider throughout India and many other countries in the world. Position: Software Engineer Embedded Systems - nVENT Location: Bangalore Work Type: Onsite Job Type: Full time Job Description: Designing, developing, reviewing, and maintaining embedded software products. Embedded Software Development Design, code, test and maintain embedded software/firmware for next generation of electrical connected products. Develop low level drivers and in…","https://www.adzuna.in/details/5317311995?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Embedded Firmware Expert","Presage Insights","Noida, Ghaziabad","2025-07-09T01:00:20Z","IT Jobs","We are looking for a highly skilled Firmware Engineer with experience in embedded systems and IoT applications. The ideal candidate will have expertise in working with various MCUs such as STM32, ESP32, and Nordic MCUs , along with hands-on experience in IoT communication protocols including WiFi, BLE, LoRa, and other LPWAN technologies . The candidate should be well-versed in RTOS, low-power embedded development, and Over-The-Air (OTA) firmware upgrades . Key Responsibilities: Develop and opti…","https://www.adzuna.in/details/5292537902?utm_medium=api&utm_source=c8890522","28.56579","77.3225"
"Hardware&Firmware Expert","Presage Insights","Noida, Ghaziabad","2025-07-11T01:01:20Z","IT Jobs","We are looking for a highly skilled Hardware & Firmware Expert with experience in embedded systems and IoT applications. The ideal candidate will have expertise in working with various MCUs such as STM32, ESP32, and Nordic MCUs , along with hands-on experience in IoT communication protocols including WiFi, BLE, LoRa, and other LPWAN technologies . The candidate should be well-versed in RTOS, low-power embedded development, and Over-The-Air (OTA) firmware upgrades . Key Responsibilities: Develop…","https://www.adzuna.in/details/5296214338?utm_medium=api&utm_source=c8890522","28.56579","77.3225"
"Engineer - Printer Firmware (Image Software)","Qualcomm","Bangalore, Karnataka","2025-06-28T23:46:46Z","Engineering Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: ROLE : Engineer, imaging Software Job Overview Qualcomm has pioneered print interpreter software for over a decade and continuous to play a central role in print data rendering for printer firmware. It is one of the most widely used print language software in the industry, supporting all standard page description languages and their latest features. We are looking for p…","https://www.adzuna.in/land/ad/5273757365?se=lBY3J8Bn8BGEAq--mXje6A&utm_medium=api&utm_source=c8890522&v=7B55570C409C4D96A45F827DAD5BC340B40E6D05","12.95703","77.59837"
"Lead Cyber Security Test Engineer","Grundfos","Chennai, Tamil Nadu","2025-07-19T11:45:04Z","IT Jobs","Lead Cyber Security Test Engineer Job Description Are you ready to shape the future of industrial innovation? Join us in developing the world's most advanced pump technologies while collaborating with top-tier professionals in software for industrial products and cybersecurity. We're currently hiring a Lead Cyber Security Test Engineer in our Chennai location; your expertise could drive our next breakthrough. At Grundfos, we make products and solutions that enable our customers save natural res…","https://www.adzuna.in/land/ad/5311787498?se=lBY3J8Bn8BGEAq--mXje6A&utm_medium=api&utm_source=c8890522&v=48F482B0FB8037DDD77975AF4ABA3E975D85DC56","13.06041","80.24963"
"Embedded System Programmer","Netsach Global","Bangalore, Karnataka","2025-07-01T20:30:53Z","Engineering Jobs","Greetings from Netsach - A CyberSecurity Company. Job Description: Embedded System Programmer Position Overview: The Embedded System Programmer is responsible for developing, optimizing, and maintaining software for embedded devices and microcontrollers. This role involves low-level programming, real-time operating system (RTOS) integration, and hardware-software interaction for applications in IoT, automotive, medical, consumer electronics, and industrial automation. Job Title: Embedded System…","https://www.adzuna.in/details/5277830233?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Engineer,Senior Engineer & Team Lead Positions - FIRMWARE","Linkwell Telesystems Pvt Ltd - VISIONTEK","Hyderabad, Telangana","2025-07-20T07:58:16Z","IT Jobs","We are hiring Multiple Positions into FIRMWARE DEVELOPMENT for our product development organization. Job Requirements: Experience: 3 to 15 years Location : Hyderabad Notice Period : Immediate to 45 days POSITIONS HIRING FOR: Engineer (Firmware) Sr. Engineer (Firmware) Lead Firmware Engineer. Technical Know-How: Bachelor’s/ Master’s degree in Engineering (ECE/EEE) 3 years of experience in embedded software development. Firmware experience is mandatory. Excellent programming skills in C and Embed…","https://www.adzuna.in/details/5313128898?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Firmware Design - Tech Leader","Schneider Electric","India","2025-07-07T21:16:40Z","IT Jobs","We are currently seeking a Embedded software Engineer to join our Power Monitoring Bangalore Operations. Reporting to the Project Leader Embedded Software,you will be focusing on Micro controller (32bit, 16bit), STM32F, ARM, MSP430F micro. The primary responsibility of the role includes (but is not limited to): The firmware engineer position will have responsibility for all aspects of firmware and embedded software development. Including requirements specification, initial design, coding, debug…","https://www.adzuna.in/details/5290357294?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
